1614962446382, 5159-4504-8495-6584, Visa, 9, Aus_der_Region, 2.43, CHF, CHF, 1614962446082, 1.0
1614962649316, "5161-3871-4054-5565", "Diners Club", 9, "Aus_der_Region", 17.69, "EUR", "EUR", 1614962648909, 1.0
1614962649355, "5163-9100-9273-6258", "Revolut", 7, "Aus_der_Region", 53.93, "EUR", "EUR", 1614962648909, 1.0
1614962649345, "5138-3218-2954-1008", "Visa", 12, "BioMarkt", 41.27, "USD", "CHF", 1614962649914, 1.08
1614962649419, "5129-8856-2238-8033", "AMEX", 1, "Aus_der_Region", 54.84, "USD", "CHF", 1614962649914, 1.08
1614962649437, "5147-4418-1872-9484", "AMEX", 6, "Tante_Emma", 12.04, "USD", "CHF", 1614962649914, 1.08
1614962649455, "5177-6411-5396-2570", "Revolut", 3, "SihlCity", 17.01, "USD", "CHF", 1614962649914, 1.08
1614962649578, "5151-9323-6588-4356", "Diners Club", 8, "Aus_der_Region", 46.64, "USD", "CHF", 1614962649914, 1.08
1614962649709, "5118-5838-6683-5540", "Visa", 10, "Aus_der_Region", 47.48, "USD", "CHF", 1614962649914, 1.08
1614962649719, "5117-6108-9234-6739", "MasterCard", 7, "Aus_der_Region", 49.79, "USD", "CHF", 1614962649914, 1.08
1614962649747, "5145-4078-9576-5421", "Maestro", 13, "BioMarkt", 28.77, "USD", "CHF", 1614962649914, 1.08
1614962649792, "5162-8599-8206-4605", "MasterCard", 14, "BioMarkt", 28.19, "USD", "CHF", 1614962649914, 1.08
1614962649820, "5142-1457-7445-5165", "Visa", 9, "Aus_der_Region", 53.68, "USD", "CHF", 1614962649914, 1.08
1614962649924, "5193-9152-7187-5112", "Visa", 9, "Aus_der_Region", 20.25, "USD", "CHF", 1614962649914, 1.08
1614962649446, "5188-9777-8228-1193", "Diners Club", 2, "Shop_am_Eck", 30.37, "EUR", "EUR", 1614962648909, 1.0
1614962649514, "5148-8954-4868-8002", "Diners Club", 9, "Aus_der_Region", 71.13, "EUR", "EUR", 1614962648909, 1.0
1614962649617, "5148-5638-8143-2486", "Visa", 2, "Shop_am_Eck", 36.38, "EUR", "EUR", 1614962648909, 1.0
1614962649857, "5125-8975-6112-5385", "AMEX", 13, "BioMarkt", 20.34, "EUR", "EUR", 1614962648909, 1.0
1614962649885, "5119-8287-6534-6508", "Revolut", 11, "Shop_am_Eck", 78.02, "EUR", "EUR", 1614962648909, 1.0
1614962649933, "5171-2303-3886-1940", "Revolut", 12, "BioMarkt", 36.96, "USD", "CHF", 1614962649914, 1.08
1614962649942, "5176-9275-7087-4141", "Visa", 13, "BioMarkt", 14.12, "EUR", "USD", 1614962651922, 1.06
1614962649978, "5174-4056-2818-8987", "Diners Club", 13, "BioMarkt", 8.65, "CHF", "USD", 1614962650915, 1.06
1614962650054, "5186-8780-5920-6008", "MasterCard", 1, "Aus_der_Region", 63.42, "CHF", "USD", 1614962650915, 1.06
1614962650014, "5114-8058-9829-2369", "Visa", 6, "Tante_Emma", 60.67, "EUR", "USD", 1614962651922, 1.06
1614962650226, "5197-3095-9870-5328", "AMEX", 10, "Aus_der_Region", 32.58, "EUR", "USD", 1614962651922, 1.06
1614962650256, "5176-6875-5582-6537", "MasterCard", 6, "Tante_Emma", 78.83, "EUR", "USD", 1614962651922, 1.06
1614962650123, "5198-5435-8343-1376", "AMEX", 15, "BioMarkt", 1.83, "CHF", "USD", 1614962650915, 1.06
1614962650142, "5163-3388-5173-1607", "Diners Club", 0, "Tante_Emma", 58.51, "CHF", "USD", 1614962650915, 1.06
1614962650284, "5132-7043-8985-1121", "Visa", 6, "Tante_Emma", 73.04, "CHF", "USD", 1614962650915, 1.06
1614962650293, "5140-1127-5106-1660", "Diners Club", 10, "Aus_der_Region", 57.07, "EUR", "USD", 1614962651922, 1.06
1614962650350, "5137-1877-6105-4957", "Maestro", 14, "BioMarkt", 1.27, "EUR", "USD", 1614962651922, 1.06
1614962650377, "5111-1824-5139-1151", "Revolut", 10, "Aus_der_Region", 71.31, "EUR", "USD", 1614962651922, 1.06
1614962650368, "5127-9020-9937-7134", "Maestro", 11, "Shop_am_Eck", 55.87, "CHF", "USD", 1614962650915, 1.06
1614962650462, "5176-2267-2673-1506", "AMEX", 4, "BioMarkt", 0.39, "CHF", "USD", 1614962650915, 1.06
1614962650480, "5151-3783-3899-8344", "Visa", 7, "Aus_der_Region", 12.61, "EUR", "USD", 1614962651922, 1.06
1614962650555, "5161-5249-5587-6287", "Diners Club", 14, "BioMarkt", 87.64, "EUR", "USD", 1614962651922, 1.06
1614962650471, "5152-5423-8345-9089", "Diners Club", 9, "Aus_der_Region", 60.45, "CHF", "USD", 1614962650915, 1.06
1614962650509, "5110-9109-4780-5609", "AMEX", 12, "BioMarkt", 83.91, "CHF", "USD", 1614962650915, 1.06
1614962650626, "5110-4870-4436-1579", "Visa", 0, "Tante_Emma", 21.65, "EUR", "USD", 1614962651922, 1.06
1614962650931, "5174-1525-9619-2750", "MasterCard", 7, "Aus_der_Region", 47.14, "EUR", "USD", 1614962651922, 1.06
1614962650996, "5179-6804-1736-9656", "Visa", 10, "Aus_der_Region", 32.73, "CHF", "USD", 1614962650915, 1.06
1614962650952, "5157-2750-5013-1171", "AMEX", 15, "BioMarkt", 15.29, "EUR", "USD", 1614962651922, 1.06
1614962651062, "5188-3459-7815-9876", "Diners Club", 12, "BioMarkt", 61.78, "EUR", "USD", 1614962651922, 1.06
1614962651126, "5171-5024-6559-3390", "Revolut", 0, "Tante_Emma", 43.22, "EUR", "USD", 1614962651922, 1.06
1614962651137, "5128-4493-2991-7981", "Diners Club", 3, "SihlCity", 56.14, "EUR", "USD", 1614962651922, 1.06
1614962651158, "5154-8591-7368-2657", "Diners Club", 11, "Shop_am_Eck", 32.84, "EUR", "USD", 1614962651922, 1.06
1614962651007, "5113-8254-5458-6338", "Diners Club", 0, "Tante_Emma", 83.77, "CHF", "USD", 1614962650915, 1.06
1614962651265, "5152-7705-4744-3523", "MasterCard", 10, "Aus_der_Region", 14.3, "CHF", "USD", 1614962650915, 1.06
1614962651435, "5196-6136-4305-5598", "Maestro", 11, "Shop_am_Eck", 77.77, "CHF", "USD", 1614962650915, 1.06
1614962651535, "5111-4087-5115-4002", "Revolut", 13, "BioMarkt", 11.2, "CHF", "USD", 1614962650915, 1.06
1614962651565, "5197-7117-9052-1440", "Visa", 11, "Shop_am_Eck", 54.16, "CHF", "USD", 1614962650915, 1.06
1614962651596, "5119-2512-5168-4488", "Maestro", 15, "BioMarkt", 14.33, "CHF", "USD", 1614962650915, 1.06
1614962651654, "5118-1838-6294-3185", "Diners Club", 10, "Aus_der_Region", 86.13, "CHF", "USD", 1614962650915, 1.06
1614962651665, "5130-7579-5749-8156", "Diners Club", 15, "BioMarkt", 6.19, "CHF", "USD", 1614962650915, 1.06
1614962651318, "5152-4670-1318-5614", "AMEX", 12, "BioMarkt", 58.57, "EUR", "USD", 1614962651922, 1.06
1614962651704, "5197-3971-7479-3118", "Diners Club", 14, "BioMarkt", 37.1, "EUR", "USD", 1614962651922, 1.06
1614962651725, "5144-7250-6328-1386", "MasterCard", 13, "BioMarkt", 28.91, "EUR", "USD", 1614962651922, 1.06
1614962651763, "5143-5750-5143-9479", "Maestro", 11, "Shop_am_Eck", 52.75, "EUR", "USD", 1614962651922, 1.06
1614962651772, "5114-2906-6258-4535", "AMEX", 8, "Aus_der_Region", 81.58, "EUR", "USD", 1614962651922, 1.06
1614962651849, "5158-5847-7820-2817", "Revolut", 10, "Aus_der_Region", 68.71, "EUR", "USD", 1614962651922, 1.06
1614962651693, "5191-9831-1143-6168", "Visa", 3, "SihlCity", 21.06, "CHF", "USD", 1614962650915, 1.06
1614962651744, "5125-9286-3131-4493", "AMEX", 14, "BioMarkt", 87.36, "CHF", "USD", 1614962650915, 1.06
1614962651792, "5154-6183-1656-8106", "Diners Club", 10, "Aus_der_Region", 31.65, "CHF", "USD", 1614962650915, 1.06
1614962651803, "5111-6092-4200-8596", "Revolut", 15, "BioMarkt", 78.61, "CHF", "USD", 1614962650915, 1.06
1614962651812, "5155-3160-9355-6876", "Revolut", 0, "Tante_Emma", 82.67, "CHF", "USD", 1614962650915, 1.06
1614962651821, "5171-8486-9825-4503", "AMEX", 0, "Tante_Emma", 20.67, "CHF", "USD", 1614962650915, 1.06
1614962651891, "5198-4896-6675-8362", "Visa", 14, "BioMarkt", 84.5, "CHF", "USD", 1614962650915, 1.06
1614962652022, "5116-7102-8971-7004", "AMEX", 14, "BioMarkt", 70.68, "CHF", "USD", 1614962652926, 0.9
1614962652022, "5116-7102-8971-7004", "AMEX", 14, "BioMarkt", 70.68, "CHF", "USD", 1614962653931, 0.98
1614962652096, "5132-1588-8330-3337", "AMEX", 3, "SihlCity", 22.28, "CHF", "USD", 1614962652926, 0.9
1614962652096, "5132-1588-8330-3337", "AMEX", 3, "SihlCity", 22.28, "CHF", "USD", 1614962653931, 0.98
1614962652134, "5137-6067-7483-8374", "Diners Club", 2, "Shop_am_Eck", 27.39, "CHF", "USD", 1614962652926, 0.9
1614962652134, "5137-6067-7483-8374", "Diners Club", 2, "Shop_am_Eck", 27.39, "CHF", "USD", 1614962653931, 0.98
1614962652171, "5117-4539-6032-6154", "MasterCard", 11, "Shop_am_Eck", 41.77, "CHF", "USD", 1614962652926, 0.9
1614962652171, "5117-4539-6032-6154", "MasterCard", 11, "Shop_am_Eck", 41.77, "CHF", "USD", 1614962653931, 0.98
1614962652308, "5148-1348-7856-5362", "Diners Club", 9, "Aus_der_Region", 21.35, "CHF", "USD", 1614962652926, 0.9
1614962652308, "5148-1348-7856-5362", "Diners Club", 9, "Aus_der_Region", 21.35, "CHF", "USD", 1614962653931, 0.98
1614962652330, "5126-3249-7878-3276", "AMEX", 15, "BioMarkt", 32.91, "CHF", "USD", 1614962652926, 0.9
1614962652330, "5126-3249-7878-3276", "AMEX", 15, "BioMarkt", 32.91, "CHF", "USD", 1614962653931, 0.98
1614962652515, "5131-5684-5451-5860", "Revolut", 14, "BioMarkt", 25.88, "CHF", "USD", 1614962652926, 0.9
1614962652515, "5131-5684-5451-5860", "Revolut", 14, "BioMarkt", 25.88, "CHF", "USD", 1614962653931, 0.98
1614962652542, "5159-6184-1631-2881", "MasterCard", 12, "BioMarkt", 22.33, "CHF", "USD", 1614962652926, 0.9
1614962652542, "5159-6184-1631-2881", "MasterCard", 12, "BioMarkt", 22.33, "CHF", "USD", 1614962653931, 0.98
1614962652553, "5166-6481-3387-1140", "Maestro", 1, "Aus_der_Region", 18.35, "CHF", "USD", 1614962652926, 0.9
1614962652553, "5166-6481-3387-1140", "Maestro", 1, "Aus_der_Region", 18.35, "CHF", "USD", 1614962653931, 0.98
1614962652712, "5192-4405-5393-2919", "Revolut", 7, "Aus_der_Region", 63.77, "CHF", "USD", 1614962652926, 0.9
1614962652712, "5192-4405-5393-2919", "Revolut", 7, "Aus_der_Region", 63.77, "CHF", "USD", 1614962653931, 0.98
1614962652826, "5113-2610-7961-9650", "AMEX", 6, "Tante_Emma", 49.73, "CHF", "USD", 1614962652926, 0.9
1614962652826, "5113-2610-7961-9650", "AMEX", 6, "Tante_Emma", 49.73, "CHF", "USD", 1614962653931, 0.98
1614962652836, "5137-4194-3427-5491", "Revolut", 3, "SihlCity", 52.88, "CHF", "USD", 1614962652926, 0.9
1614962652836, "5137-4194-3427-5491", "Revolut", 3, "SihlCity", 52.88, "CHF", "USD", 1614962653931, 0.98
1614962652909, "5191-4761-3069-8738", "MasterCard", 9, "Aus_der_Region", 83.61, "CHF", "USD", 1614962652926, 0.9
1614962652909, "5191-4761-3069-8738", "MasterCard", 9, "Aus_der_Region", 83.61, "CHF", "USD", 1614962653931, 0.98
1614962653050, "5113-4472-3544-5090", "Visa", 15, "BioMarkt", 36.34, "CHF", "USD", 1614962652926, 0.9
1614962653050, "5113-4472-3544-5090", "Visa", 15, "BioMarkt", 36.34, "CHF", "USD", 1614962653931, 0.98
1614962653187, "5158-7346-5964-3327", "Revolut", 6, "Tante_Emma", 65.54, "CHF", "USD", 1614962652926, 0.9
1614962653187, "5158-7346-5964-3327", "Revolut", 6, "Tante_Emma", 65.54, "CHF", "USD", 1614962653931, 0.98
1614962653357, "5112-9399-8288-8690", "AMEX", 15, "BioMarkt", 62.51, "CHF", "USD", 1614962652926, 0.9
1614962653357, "5112-9399-8288-8690", "AMEX", 15, "BioMarkt", 62.51, "CHF", "USD", 1614962653931, 0.98
1614962653658, "5135-9143-4170-7606", "AMEX", 2, "Shop_am_Eck", 19.41, "CHF", "USD", 1614962652926, 0.9
1614962653658, "5135-9143-4170-7606", "AMEX", 2, "Shop_am_Eck", 19.41, "CHF", "USD", 1614962653931, 0.98
1614962653751, "5150-1296-8018-2926", "Diners Club", 13, "BioMarkt", 69.82, "CHF", "USD", 1614962652926, 0.9
1614962653751, "5150-1296-8018-2926", "Diners Club", 13, "BioMarkt", 69.82, "CHF", "USD", 1614962653931, 0.98
1614962653845, "5194-1459-3626-6734", "Maestro", 4, "BioMarkt", 39.11, "CHF", "USD", 1614962652926, 0.9
1614962653845, "5194-1459-3626-6734", "Maestro", 4, "BioMarkt", 39.11, "CHF", "USD", 1614962653931, 0.98
1614962653884, "5174-9382-7291-5315", "AMEX", 0, "Tante_Emma", 47.78, "CHF", "USD", 1614962652926, 0.9
1614962653884, "5174-9382-7291-5315", "AMEX", 0, "Tante_Emma", 47.78, "CHF", "USD", 1614962653931, 0.98
1614962653969, "5126-4744-3926-5948", "Revolut", 9, "Aus_der_Region", 82.36, "CHF", "USD", 1614962654936, 0.9
1614962654339, "5175-5912-4969-3741", "Revolut", 2, "Shop_am_Eck", 61.07, "CHF", "USD", 1614962654936, 0.9
1614962654064, "5170-6215-8967-9944", "Visa", 8, "Aus_der_Region", 29.19, "EUR", "EUR", 1614962655941, 1.0
1614962654108, "5157-6011-1164-1147", "AMEX", 0, "Tante_Emma", 61.47, "EUR", "EUR", 1614962655941, 1.0
1614962654391, "5128-2942-1392-9958", "AMEX", 11, "Shop_am_Eck", 64.15, "EUR", "EUR", 1614962655941, 1.0
1614962654413, "5148-8844-8232-1975", "Maestro", 1, "Aus_der_Region", 70.74, "CHF", "USD", 1614962654936, 0.9
1614962654465, "5180-1892-1991-9961", "Maestro", 10, "Aus_der_Region", 43.02, "CHF", "USD", 1614962654936, 0.9
1614962654602, "5121-9675-3815-8061", "Visa", 13, "BioMarkt", 51.83, "CHF", "USD", 1614962654936, 0.9
1614962654817, "5152-3066-5039-6648", "Maestro", 14, "BioMarkt", 77.92, "CHF", "USD", 1614962654936, 0.9
1614962654454, "5142-4892-8570-6521", "AMEX", 5, "Tante_Emma", 84.63, "EUR", "EUR", 1614962655941, 1.0
1614962655132, "5175-1230-3977-1661", "AMEX", 7, "Aus_der_Region", 76.83, "CHF", "USD", 1614962654936, 0.9
1614962654656, "5196-7721-6253-7246", "Maestro", 5, "Tante_Emma", 10.11, "EUR", "EUR", 1614962655941, 1.0
1614962654701, "5180-9536-9334-2889", "Diners Club", 6, "Tante_Emma", 1.04, "EUR", "EUR", 1614962655941, 1.0
1614962654969, "5130-1130-9275-7809", "Visa", 4, "BioMarkt", 11.01, "EUR", "EUR", 1614962655941, 1.0
1614962655173, "5128-7305-4757-9164", "AMEX", 6, "Tante_Emma", 85.06, "CHF", "USD", 1614962654936, 0.9
1614962655184, "5181-8521-8339-8078", "MasterCard", 15, "BioMarkt", 18.89, "CHF", "USD", 1614962654936, 0.9
1614962655218, "5168-3723-9488-9691", "Revolut", 6, "Tante_Emma", 20.39, "CHF", "USD", 1614962654936, 0.9
1614962655091, "5176-7330-7331-3825", "Diners Club", 1, "Aus_der_Region", 25.77, "EUR", "EUR", 1614962655941, 1.0
1614962655110, "5182-1925-8953-7669", "Revolut", 5, "Tante_Emma", 39.42, "EUR", "EUR", 1614962655941, 1.0
1614962655141, "5144-5749-3791-3370", "Revolut", 13, "BioMarkt", 29.65, "EUR", "EUR", 1614962655941, 1.0
1614962655368, "5140-7638-4313-3250", "AMEX", 2, "Shop_am_Eck", 35.64, "CHF", "USD", 1614962654936, 0.9
1614962655545, "5143-9617-3265-7544", "Visa", 1, "Aus_der_Region", 14.56, "CHF", "USD", 1614962654936, 0.9
1614962655152, "5174-6227-4700-7337", "MasterCard", 8, "Aus_der_Region", 49.56, "EUR", "EUR", 1614962655941, 1.0
1614962655472, "5178-4694-2333-3955", "AMEX", 11, "Shop_am_Eck", 50.42, "EUR", "EUR", 1614962655941, 1.0
1614962655514, "5172-2603-4965-4218", "Diners Club", 8, "Aus_der_Region", 82.23, "EUR", "EUR", 1614962655941, 1.0
1614962655616, "5168-1498-3781-4807", "Diners Club", 6, "Tante_Emma", 60.56, "EUR", "EUR", 1614962655941, 1.0
1614962655565, "5169-3834-4379-1783", "Visa", 4, "BioMarkt", 45.02, "CHF", "USD", 1614962654936, 0.9
1614962655669, "5163-1868-2466-5215", "Revolut", 7, "Aus_der_Region", 74.23, "CHF", "USD", 1614962654936, 0.9
1614962655742, "5149-4567-3813-7253", "Visa", 1, "Aus_der_Region", 88.39, "CHF", "USD", 1614962654936, 0.9
1614962655873, "5165-2855-4934-7708", "MasterCard", 8, "Aus_der_Region", 23.29, "CHF", "USD", 1614962654936, 0.9
1614962655700, "5133-1410-1617-7391", "Diners Club", 2, "Shop_am_Eck", 77.04, "EUR", "EUR", 1614962655941, 1.0
1614962655798, "5184-1460-1814-3837", "Maestro", 12, "BioMarkt", 37.69, "EUR", "EUR", 1614962655941, 1.0
1614962655833, "5168-2569-7510-7093", "AMEX", 5, "Tante_Emma", 66.94, "EUR", "EUR", 1614962655941, 1.0
1614962655892, "5156-2277-7420-3421", "AMEX", 3, "SihlCity", 25.2, "EUR", "EUR", 1614962655941, 1.0
1614962655973, "5154-6862-3474-9852", "Revolut", 5, "Tante_Emma", 36.75, "CHF", "USD", 1614962656945, 1.08
1614962656010, "5179-2346-2094-4708", "Diners Club", 13, "BioMarkt", 5.45, "CHF", "USD", 1614962656945, 1.08
1614962656096, "5153-2312-7659-6541", "MasterCard", 9, "Aus_der_Region", 8.65, "CHF", "USD", 1614962656945, 1.08
1614962656114, "5172-4829-3160-9353", "Maestro", 15, "BioMarkt", 17.35, "CHF", "USD", 1614962656945, 1.08
1614962656264, "5162-7432-6748-7344", "MasterCard", 7, "Aus_der_Region", 74.77, "CHF", "USD", 1614962656945, 1.08
1614962656601, "5156-8053-4712-2898", "AMEX", 8, "Aus_der_Region", 82.84, "CHF", "USD", 1614962656945, 1.08
1614962656653, "5182-3120-9307-7189", "Diners Club", 7, "Aus_der_Region", 45.66, "CHF", "USD", 1614962656945, 1.08
1614962656695, "5120-9316-5403-4337", "AMEX", 8, "Aus_der_Region", 47.53, "CHF", "USD", 1614962656945, 1.08
1614962656820, "5197-6377-7071-7895", "Diners Club", 3, "SihlCity", 3.6, "CHF", "USD", 1614962656945, 1.08
1614962656954, "5196-8339-3564-4001", "Revolut", 5, "Tante_Emma", 56.27, "CHF", "USD", 1614962656945, 1.08
1614962657114, "5163-1441-5381-7018", "Maestro", 12, "BioMarkt", 27.37, "CHF", "USD", 1614962656945, 1.08
1614962657124, "5194-6006-4967-5057", "MasterCard", 8, "Aus_der_Region", 52.21, "CHF", "USD", 1614962656945, 1.08
1614962657197, "5176-8182-6406-4426", "Visa", 13, "BioMarkt", 52.84, "CHF", "USD", 1614962656945, 1.08
1614962657226, "5151-5346-6253-2454", "Visa", 8, "Aus_der_Region", 10.85, "CHF", "USD", 1614962656945, 1.08
1614962657299, "5191-5776-2754-9264", "Visa", 14, "BioMarkt", 4.02, "CHF", "USD", 1614962656945, 1.08
1614962657359, "5185-5214-7885-9803", "MasterCard", 0, "Tante_Emma", 73.93, "CHF", "USD", 1614962656945, 1.08
1614962657409, "5154-5496-2826-2357", "Maestro", 11, "Shop_am_Eck", 72.59, "CHF", "USD", 1614962656945, 1.08
1614962657530, "5147-7058-1274-9736", "Diners Club", 1, "Aus_der_Region", 35.68, "CHF", "USD", 1614962656945, 1.08
1614962657562, "5181-5028-8613-5320", "Maestro", 5, "Tante_Emma", 50.36, "CHF", "USD", 1614962656945, 1.08
1614962657656, "5145-5614-3863-8635", "MasterCard", 8, "Aus_der_Region", 4.49, "CHF", "USD", 1614962656945, 1.08
1614962657724, "5162-4399-9830-6482", "AMEX", 9, "Aus_der_Region", 25.64, "CHF", "USD", 1614962656945, 1.08
1614962657844, "5111-4216-4337-5889", "AMEX", 8, "Aus_der_Region", 45.94, "CHF", "USD", 1614962656945, 1.08
1614962657978, "5195-1117-2963-2386", "Maestro", 7, "Aus_der_Region", 83.2, "CHF", "USD", 1614962656945, 1.08
1614962658225, "5190-7353-9902-6301", "MasterCard", 0, "Tante_Emma", 17.37, "EUR", "EUR", 1614962657947, 1.0
1614962658225, "5190-7353-9902-6301", "MasterCard", 0, "Tante_Emma", 17.37, "EUR", "EUR", 1614962658950, 1.0
1614962658285, "5181-5169-6466-7608", "AMEX", 13, "BioMarkt", 27.22, "EUR", "EUR", 1614962657947, 1.0
1614962658285, "5181-5169-6466-7608", "AMEX", 13, "BioMarkt", 27.22, "EUR", "EUR", 1614962658950, 1.0
1614962658380, "5132-8952-8330-1166", "MasterCard", 0, "Tante_Emma", 13.46, "EUR", "EUR", 1614962657947, 1.0
1614962658380, "5132-8952-8330-1166", "MasterCard", 0, "Tante_Emma", 13.46, "EUR", "EUR", 1614962658950, 1.0
1614962658468, "5190-8760-5757-5539", "Visa", 3, "SihlCity", 10.08, "EUR", "EUR", 1614962657947, 1.0
1614962658468, "5190-8760-5757-5539", "Visa", 3, "SihlCity", 10.08, "EUR", "EUR", 1614962658950, 1.0
1614962658880, "5117-7259-8097-5150", "Diners Club", 8, "Aus_der_Region", 6.59, "EUR", "EUR", 1614962657947, 1.0
1614962658880, "5117-7259-8097-5150", "Diners Club", 8, "Aus_der_Region", 6.59, "EUR", "EUR", 1614962658950, 1.0
1614962658925, "5124-6669-7718-6654", "Revolut", 1, "Aus_der_Region", 15.18, "EUR", "EUR", 1614962657947, 1.0
1614962658925, "5124-6669-7718-6654", "Revolut", 1, "Aus_der_Region", 15.18, "EUR", "EUR", 1614962658950, 1.0
1614962659061, "5170-1108-6730-8096", "MasterCard", 10, "Aus_der_Region", 32.92, "EUR", "EUR", 1614962657947, 1.0
1614962659061, "5170-1108-6730-8096", "MasterCard", 10, "Aus_der_Region", 32.92, "EUR", "EUR", 1614962658950, 1.0
1614962659133, "5110-7619-5809-7466", "Maestro", 5, "Tante_Emma", 49.39, "EUR", "EUR", 1614962657947, 1.0
1614962659133, "5110-7619-5809-7466", "Maestro", 5, "Tante_Emma", 49.39, "EUR", "EUR", 1614962658950, 1.0
1614962659153, "5138-1146-7606-1711", "Revolut", 14, "BioMarkt", 15.04, "EUR", "EUR", 1614962657947, 1.0
1614962659153, "5138-1146-7606-1711", "Revolut", 14, "BioMarkt", 15.04, "EUR", "EUR", 1614962658950, 1.0
1614962659380, "5122-6314-6825-7288", "AMEX", 7, "Aus_der_Region", 69.03, "EUR", "EUR", 1614962657947, 1.0
1614962659380, "5122-6314-6825-7288", "AMEX", 7, "Aus_der_Region", 69.03, "EUR", "EUR", 1614962658950, 1.0
1614962659432, "5189-1555-9371-9055", "Visa", 7, "Aus_der_Region", 11.63, "EUR", "EUR", 1614962657947, 1.0
1614962659432, "5189-1555-9371-9055", "Visa", 7, "Aus_der_Region", 11.63, "EUR", "EUR", 1614962658950, 1.0
1614962659548, "5131-7749-1994-4911", "AMEX", 10, "Aus_der_Region", 6.91, "EUR", "EUR", 1614962657947, 1.0
1614962659548, "5131-7749-1994-4911", "AMEX", 10, "Aus_der_Region", 6.91, "EUR", "EUR", 1614962658950, 1.0
1614962659859, "5156-6537-5086-4711", "MasterCard", 8, "Aus_der_Region", 50.08, "EUR", "EUR", 1614962657947, 1.0
1614962659859, "5156-6537-5086-4711", "MasterCard", 8, "Aus_der_Region", 50.08, "EUR", "EUR", 1614962658950, 1.0
1614962659992, "5112-1391-7782-4206", "Diners Club", 10, "Aus_der_Region", 71.16, "CHF", "EUR", 1614962660959, 1.04
1614962660029, "5194-3769-1499-3594", "Maestro", 4, "BioMarkt", 43.88, "CHF", "EUR", 1614962660959, 1.04
1614962660001, "5192-2148-3374-1087", "Revolut", 8, "Aus_der_Region", 78.41, "EUR", "CHF", 1614962659954, 1.02
1614962660096, "5183-3840-5997-7862", "Revolut", 15, "BioMarkt", 11.54, "EUR", "CHF", 1614962659954, 1.02
1614962660130, "5122-8924-8444-7174", "AMEX", 2, "Shop_am_Eck", 32.03, "EUR", "CHF", 1614962659954, 1.02
1614962660039, "5122-6445-8044-6978", "AMEX", 6, "Tante_Emma", 19.54, "CHF", "EUR", 1614962660959, 1.04
1614962660297, "5185-5611-5663-4968", "Maestro", 12, "BioMarkt", 0.37, "EUR", "CHF", 1614962659954, 1.02
1614962660059, "5128-5690-8713-9928", "MasterCard", 5, "Tante_Emma", 77.48, "CHF", "EUR", 1614962660959, 1.04
1614962660369, "5149-7029-1176-7512", "MasterCard", 2, "Shop_am_Eck", 49.32, "EUR", "CHF", 1614962659954, 1.02
1614962660204, "5195-7625-1411-9540", "Diners Club", 12, "BioMarkt", 36.99, "CHF", "EUR", 1614962660959, 1.04
1614962660378, "5172-9352-5829-5876", "Diners Club", 8, "Aus_der_Region", 80.65, "EUR", "CHF", 1614962659954, 1.02
